SR_WL	SR_Blue	SR_Green	SR_Red	SR_Pan	SR_NIR
1935.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1936.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1937.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1938.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1939.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1940.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1941.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1942.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1943.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1944.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1945.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1946.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1947.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1948.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1949.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1950.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1951.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1952.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1953.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1954.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1955.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1956.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1957.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1958.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1959.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1960.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1961.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1962.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1963.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1964.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1965.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1966.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1967.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1968.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1969.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1970.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1971.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1972.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1973.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1974.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1975.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1976.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1977.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1978.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1979.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1980.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1981.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1982.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1983.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1984.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1985.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1986.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1987.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1988.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1989.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1990.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1991.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1992.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1993.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1994.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1995.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1996.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1997.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1998.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1999.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2000.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2001.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2002.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2003.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2004.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2005.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2006.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2007.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2008.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2009.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2010.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2011.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2012.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2013.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2014.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2015.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2016.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2017.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2018.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2019.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2020.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2021.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2022.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2023.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2024.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2025.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2026.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2027.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2028.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2029.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2030.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2031.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2032.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2033.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2034.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2035.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2036.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2037.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2038.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2039.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2040.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2041.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2042.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2043.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2044.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2045.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2046.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2047.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2048.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2049.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2050.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2051.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2052.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2053.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2054.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2055.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2056.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2057.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2058.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2059.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2060.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2061.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2062.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2063.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2064.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2065.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2066.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2067.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2068.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2069.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2070.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2071.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2072.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2073.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2074.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2075.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2076.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2077.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2078.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2079.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2080.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2081.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2082.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2083.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2084.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2085.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2086.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2087.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2088.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2089.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2090.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2091.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2092.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2093.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2094.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2095.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2096.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2097.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2098.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2099.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2100.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2101.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2102.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2103.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2104.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2105.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2106.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2107.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2108.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2109.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2110.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2111.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2112.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2113.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2114.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2115.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2116.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2117.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2118.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2119.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2120.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2121.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2122.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2123.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2124.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2125.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2126.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2127.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2128.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2129.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2130.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2131.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2132.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2133.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2134.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2135.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2136.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2137.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2138.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2139.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2140.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2141.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2142.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2143.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2144.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2145.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2146.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2147.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2148.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2149.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2150.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2151.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2152.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2153.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2154.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2155.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2156.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2157.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2158.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2159.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2160.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2161.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2162.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2163.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2164.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2165.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2166.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2167.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2168.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2169.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2170.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2171.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2172.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2173.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2174.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2175.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2176.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2177.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2178.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2179.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2180.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2181.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2182.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2183.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2184.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2185.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2186.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2187.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2188.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2189.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2190.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2191.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2192.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2193.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2194.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2195.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2196.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2197.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2198.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2199.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2200.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2201.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2202.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2203.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2204.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2205.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2206.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2207.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2208.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2209.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2210.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2211.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2212.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2213.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2214.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2215.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2216.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2217.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2218.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2219.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2220.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2221.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2222.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2223.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2224.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2225.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2226.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2227.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2228.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2229.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2230.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2231.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2232.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2233.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2234.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2235.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2236.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2237.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2238.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2239.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2240.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2241.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2242.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2243.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2244.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2245.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2246.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2247.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2248.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2249.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2250.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2251.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2252.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2253.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2254.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2255.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2256.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2257.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2258.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
